std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
Nc1nc(-c2ccco2)cn2c1nc1ccccc12,7.49,1,nM,CHEMBL4872721,-7.49,1.5099999999999998,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(CO)cn2c1nc1ccccc12,6.83,1,nM,CHEMBL4857425,-6.83,2.17,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(Cc2ccccc2)cn2c1nc1ccccc12,8.04,2,nM,CHEMBL4849795,-8.04,0.9600000000000009,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(NCCc2ccc(O)cc2)nc2nc(C3=CCCO3)nn12,8.32,1,nM,CHEMBL4857871,-8.32,0.6799999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,4.95,1,nM,CHEMBL440115,-4.95,4.05,CHEMBL251,adenosine_A2a_receptor,False,False,False
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,5.68,1,nM,CHEMBL81,-5.68,3.3200000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,4.6,1,nM,CHEMBL399203,-4.6,4.4,CHEMBL251,adenosine_A2a_receptor,False,False,False
OC[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,4.66,1,nM,CHEMBL4864883,-4.66,4.34,CHEMBL251,adenosine_A2a_receptor,False,False,False
OC[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.13,1,nM,CHEMBL2113406,-4.13,4.87,CHEMBL251,adenosine_A2a_receptor,False,False,False
OC[C@H]1O[C@@H](n2cnc3c(NCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.69,1,nM,CHEMBL2113484,-4.69,4.31,CHEMBL251,adenosine_A2a_receptor,False,False,False
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,5.79,1,nM,CHEMBL496,-5.79,3.21,CHEMBL251,adenosine_A2a_receptor,False,False,False
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,5.93,1,nM,CHEMBL290106,-5.93,3.0700000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
c1ccc(-c2nc3c4[nH]cnc4nc(-c4ccccc4)n3n2)cc1,7.64,1,nM,CHEMBL330982,-7.64,1.3600000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
