std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4F)C3C2)n1C,6.4,3,nM,CHEMBL3775226,-6.4,2.5999999999999996,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(Cl)cc4Cl)C3C2)n1C,5.9,1,nM,CHEMBL3775301,-5.9,3.0999999999999996,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)n1C,6.1,2,nM,CHEMBL3774588,-6.1,2.9000000000000004,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cccc(C#N)c4)C3C2)n1C,6.1,1,nM,CHEMBL3775534,-6.1,2.9000000000000004,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cccc(F)c4)C3C2)n1C,6.6,1,nM,CHEMBL3775005,-6.6,2.4000000000000004,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccccc4)C3C2)n1C,5.85,2,nM,CHEMBL3775589,-5.85,3.1500000000000004,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccccc4OC(F)(F)F)C3C2)n1C,6.2,1,nM,CHEMBL3775872,-6.2,2.8,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,6.2,1,nM,CHEMBL3774515,-6.2,2.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCCc4cc(Br)ccc43)C2)n1C,6.2,1,nM,CHEMBL1258380,-6.2,2.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCCc4ccc(Br)cc43)C2)n1C,5.9,1,nM,CHEMBL1258381,-5.9,3.0999999999999996,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCOc4ccccc43)C2)n1C,5.2,1,nM,CHEMBL1258606,-5.2,3.8,CHEMBL240,hERG,False,False,False
