std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
CCOc1ccccc1N1CCN(CCCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccccc2)CC1,6.3,1,nM,CHEMBL4582321,-6.3,2.7,CHEMBL214,serotonin_1a_receptor,False,False,False
CCc1ccc2c(c1)OC(CNCCCNC1=NCCCN1)CC2,8.4,1,nM,CHEMBL89878,-8.4,0.5999999999999996,CHEMBL214,serotonin_1a_receptor,False,False,False
CCn1nnc(Cc2ccc3[nH]cc(CCN(C)C)c3c2)n1,6.3,1,nM,CHEMBL299213,-6.3,2.7,CHEMBL214,serotonin_1a_receptor,False,False,False
CCn1nnnc1Cc1ccc2[nH]cc(CCN(C)C)c2c1,6.5,1,nM,CHEMBL50834,-6.5,2.5,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,6.7,2,nM,CHEMBL315772,-6.7,2.3,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,5.8,1,nM,CHEMBL84931,-5.8,3.2,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.01,3,nM,CHEMBL83658,-6.01,2.99,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(-n3cncn3)cc12,7.6,1,nM,CHEMBL54265,-7.6,1.4000000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(CCc3nc(N)no3)cc12,7.3,1,nM,CHEMBL290587,-7.3,1.7000000000000002,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3nc(N)no3)cc12,6.5,2,nM,CHEMBL39243,-6.5,2.5,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3nc(N)ns3)cc12,7.3,1,nM,CHEMBL37462,-7.3,1.7000000000000002,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3ncnn3C)cc12,6.5,1,nM,CHEMBL52264,-6.5,2.5,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3nncn3C)cc12,6.5,1,nM,CHEMBL54103,-6.5,2.5,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3nnn(C)n3)cc12,6.2,1,nM,CHEMBL298544,-6.2,2.8,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3nnn[nH]3)cc12,7.2,1,nM,CHEMBL300209,-7.2,1.7999999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cc3nnnn3C)cc12,6.7,1,nM,CHEMBL53128,-6.7,2.3,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cn3ccnc3)cc12,6.8,1,nM,CHEMBL52912,-6.8,2.2,CHEMBL214,serotonin_1a_receptor,False,False,False
